,transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantity,price_per_unit,cogs,total_sale,year,month,day,order_value_raw
516,601,2023-06-05,09:23:00,5,Male,19,Clothing,1.0,30.0,13.2,30.0,2023,6,5,601
517,901,2023-08-02,06:38:00,2,Male,31,Electronics,1.0,30.0,12.0,30.0,2023,8,2,901
518,1601,2023-09-14,11:48:00,1,Male,19,Clothing,1.0,30.0,13.5,30.0,2023,9,14,1601
519,1901,2023-11-29,11:05:00,4,Male,31,Electronics,1.0,30.0,8.4,30.0,2023,11,29,1901
520,527,2023-04-21,11:35:00,1,Male,57,Clothing,2.0,25.0,11.5,50.0,2023,4,21,527
521,1527,2023-09-29,08:30:00,1,Male,57,Clothing,2.0,25.0,11.75,50.0,2023,9,29,1527
522,23,2023-09-28,07:05:00,4,Female,35,Clothing,4.0,30.0,14.7,120.0,2023,9,28,23
523,174,2023-11-15,06:07:00,2,Female,39,Beauty,1.0,300.0,126.0,300.0,2023,11,15,174
524,589,2023-07-08,07:11:00,5,Female,36,Beauty,2.0,500.0,145.0,1000.0,2023,7,8,589
525,774,2023-11-06,09:04:00,2,Female,40,Clothing,2.0,25.0,6.5,50.0,2023,11,6,774
526,1000,2023-04-01,10:22:00,1,Male,47,Electronics,4.0,30.0,8.4,120.0,2023,4,1,1000
527,1023,2023-05-23,08:40:00,5,Female,35,Clothing,4.0,30.0,8.1,120.0,2023,5,23,1023
528,1174,2023-05-17,06:55:00,2,Female,39,Beauty,1.0,300.0,132.0,300.0,2023,5,17,1174
529,1589,2023-07-01,06:30:00,5,Female,36,Beauty,2.0,500.0,145.0,1000.0,2023,7,1,1589
530,1774,2023-03-09,06:48:00,2,Female,40,Clothing,2.0,25.0,8.0,50.0,2023,3,9,1774
531,2000,2023-03-31,06:38:00,4,Male,47,Electronics,4.0,30.0,10.8,120.0,2023,3,31,2000
532,210,2023-10-07,08:50:00,2,Male,37,Electronics,4.0,50.0,19.0,200.0,2023,10,7,210
533,478,2023-07-24,11:13:00,3,Female,58,Clothing,2.0,30.0,8.1,60.0,2023,7,24,478
534,745,2023-08-14,07:30:00,3,Male,54,Beauty,2.0,50.0,17.0,100.0,2023,8,14,745
535,1210,2023-03-10,10:02:00,5,Male,37,Electronics,4.0,50.0,12.5,200.0,2023,3,10,1210
536,1478,2023-08-31,09:18:00,1,Female,58,Clothing,2.0,30.0,13.5,60.0,2023,8,31,1478
537,1745,2023-09-28,10:38:00,4,Male,54,Beauty,2.0,50.0,21.0,100.0,2023,9,28,1745
538,354,2023-12-16,07:58:00,5,Female,49,Beauty,4.0,50.0,24.5,200.0,2023,12,16,354
539,408,2023-12-22,08:18:00,4,Female,64,Beauty,1.0,500.0,140.0,500.0,2023,12,22,408
540,1354,2023-09-17,09:34:00,5,Female,49,Beauty,4.0,50.0,26.5,200.0,2023,9,17,1354
541,1408,2023-08-28,08:17:00,2,Female,64,Beauty,1.0,500.0,250.0,500.0,2023,8,28,1408
542,674,2023-03-30,11:10:00,2,Female,38,Clothing,1.0,300.0,84.0,300.0,2023,3,30,674
543,1674,2023-11-22,09:21:00,1,Female,38,Clothing,1.0,300.0,123.0,300.0,2023,11,22,1674
544,967,2023-08-04,10:13:00,4,Male,62,Beauty,1.0,25.0,13.25,25.0,2023,8,4,967
545,1967,2023-02-23,08:28:00,4,Male,62,Beauty,1.0,25.0,12.25,25.0,2023,2,23,1967
546,79,2023-04-13,10:15:00,1,Male,34,Beauty,1.0,300.0,96.0,300.0,2023,4,13,79
547,406,2023-04-01,11:50:00,3,Female,22,Beauty,4.0,25.0,11.0,100.0,2023,4,1,406
548,450,2023-12-01,06:35:00,2,Female,59,Beauty,2.0,25.0,11.0,50.0,2023,12,1,450
549,562,2023-11-09,09:26:00,3,Male,54,Electronics,2.0,25.0,7.25,50.0,2023,11,9,562
550,1079,2023-08-21,06:45:00,1,Male,34,Beauty,1.0,300.0,117.0,300.0,2023,8,21,1079
551,1406,2023-06-22,08:45:00,2,Female,22,Beauty,4.0,25.0,10.0,100.0,2023,6,22,1406
552,1450,2023-07-16,08:52:00,1,Female,59,Beauty,2.0,25.0,10.25,50.0,2023,7,16,1450
553,1562,2023-11-26,10:21:00,5,Male,54,Electronics,2.0,25.0,12.75,50.0,2023,11,26,1562
554,108,2023-01-24,09:38:00,5,Female,27,Beauty,3.0,25.0,13.5,75.0,2023,1,24,108
555,111,2023-04-15,09:45:00,5,Female,34,Electronics,3.0,500.0,130.0,1500.0,2023,4,15,111
556,207,2023-08-06,08:34:00,3,Female,42,Beauty,2.0,25.0,10.25,50.0,2023,8,6,207
557,724,2023-06-14,06:56:00,3,Male,61,Clothing,3.0,50.0,20.0,150.0,2023,6,14,724
558,836,2023-06-21,06:32:00,2,Female,22,Clothing,1.0,50.0,27.5,50.0,2023,6,21,836
559,969,2023-11-27,11:47:00,2,Female,40,Clothing,3.0,300.0,84.0,900.0,2023,11,27,969
560,1108,2023-07-08,10:27:00,1,Female,27,Beauty,3.0,25.0,10.0,75.0,2023,7,8,1108
561,1111,2023-04-30,21:34:00,2,Female,34,Electronics,3.0,500.0,185.0,1500.0,2023,4,30,1111
562,1207,2023-06-30,21:48:00,3,Female,42,Beauty,2.0,25.0,10.0,50.0,2023,6,30,1207
563,1724,2023-09-15,20:53:00,4,Male,61,Clothing,3.0,50.0,17.0,150.0,2023,9,15,1724
564,1836,2023-02-13,17:19:00,3,Female,22,Clothing,1.0,50.0,23.5,50.0,2023,2,13,1836
565,1969,2023-03-05,19:34:00,4,Female,40,Clothing,3.0,300.0,126.0,900.0,2023,3,5,1969
566,246,2023-12-07,20:05:00,4,Female,48,Electronics,2.0,25.0,13.25,50.0,2023,12,7,246
567,298,2023-10-05,19:05:00,3,Male,27,Beauty,4.0,300.0,84.0,1200.0,2023,10,5,298
568,374,2023-10-27,17:45:00,4,Female,59,Beauty,3.0,25.0,7.75,75.0,2023,10,27,374
569,572,2023-12-13,18:33:00,5,Male,31,Clothing,4.0,500.0,185.0,2000.0,2023,12,13,572
570,665,2023-10-03,22:49:00,1,Male,57,Clothing,1.0,50.0,19.0,50.0,2023,10,3,665
571,1246,2023-04-26,22:54:00,3,Female,48,Electronics,2.0,25.0,11.5,50.0,2023,4,26,1246
572,1298,2023-05-02,19:51:00,1,Male,27,Beauty,4.0,300.0,120.0,1200.0,2023,5,2,1298
573,1374,2023-03-23,22:03:00,3,Female,59,Beauty,3.0,25.0,8.25,75.0,2023,3,23,1374
574,1572,2023-06-18,22:20:00,1,Male,31,Clothing,4.0,500.0,175.0,2000.0,2023,6,18,1572
575,1665,2023-11-01,19:38:00,4,Male,57,Clothing,1.0,50.0,14.0,50.0,2023,11,1,1665
576,39,2023-07-11,22:44:00,5,Male,23,Clothing,4.0,30.0,8.7,120.0,2023,7,11,39
577,893,2023-04-29,18:52:00,1,Male,49,Electronics,1.0,50.0,17.0,50.0,2023,4,29,893
578,1039,2023-12-03,20:01:00,1,Male,23,Clothing,4.0,30.0,13.8,120.0,2023,12,3,1039
579,1893,2023-02-25,17:04:00,3,Male,49,Electronics,1.0,50.0,22.5,50.0,2023,2,25,1893
580,17,2023-02-25,21:08:00,3,Female,27,Clothing,4.0,25.0,13.0,100.0,2023,2,25,17
581,316,2023-02-01,17:25:00,3,Female,48,Clothing,2.0,25.0,13.75,50.0,2023,2,1,316
582,755,2023-11-27,20:07:00,1,Female,58,Clothing,3.0,25.0,6.75,75.0,2023,11,27,755
583,1017,2023-09-05,18:41:00,2,Female,27,Clothing,4.0,25.0,12.0,100.0,2023,9,5,1017
584,1316,2023-07-21,17:11:00,1,Female,48,Clothing,2.0,25.0,11.75,50.0,2023,7,21,1316
585,1755,2023-05-23,21:47:00,2,Female,58,Clothing,3.0,25.0,8.0,75.0,2023,5,23,1755
586,28,2023-12-11,22:34:00,3,Female,43,Beauty,1.0,500.0,150.0,500.0,2023,12,11,28
587,98,2023-04-09,19:41:00,1,Female,55,Beauty,2.0,50.0,19.5,100.0,2023,4,9,98
588,129,2023-04-17,17:42:00,1,Female,21,Beauty,2.0,300.0,75.0,600.0,2023,4,17,129
589,230,2023-03-26,17:44:00,5,Male,54,Beauty,1.0,25.0,12.5,25.0,2023,3,26,230
590,613,2023-05-08,17:23:00,2,Female,52,Clothing,3.0,30.0,11.4,90.0,2023,5,8,613
591,691,2023-05-12,21:09:00,5,Female,51,Clothing,3.0,30.0,14.7,90.0,2023,5,12,691
592,693,2023-06-08,17:12:00,1,Male,41,Beauty,3.0,500.0,270.0,1500.0,2023,6,8,693
593,1028,2023-03-09,18:09:00,1,Female,43,Beauty,1.0,500.0,250.0,500.0,2023,3,9,1028
594,1098,2023-07-06,22:34:00,3,Female,55,Beauty,2.0,50.0,19.5,100.0,2023,7,6,1098
595,1129,2023-09-08,21:46:00,1,Female,21,Beauty,2.0,300.0,156.0,600.0,2023,9,8,1129
596,1230,2023-12-04,21:24:00,1,Male,54,Beauty,1.0,25.0,13.25,25.0,2023,12,4,1230
597,1613,2023-12-14,21:58:00,4,Female,52,Clothing,3.0,30.0,9.9,90.0,2023,12,14,1613
598,1691,2023-01-07,20:01:00,1,Female,51,Clothing,3.0,30.0,13.5,90.0,2023,1,7,1691
599,1693,2023-02-20,18:21:00,1,Male,41,Beauty,3.0,500.0,130.0,1500.0,2023,2,20,1693
600,477,2023-12-03,17:24:00,3,Male,43,Clothing,4.0,30.0,16.2,120.0,2023,12,3,477
601,863,2023-11-12,22:40:00,4,Female,30,Electronics,2.0,25.0,11.25,50.0,2023,11,12,863
602,1477,2023-01-08,21:59:00,3,Male,43,Clothing,4.0,30.0,15.6,120.0,2023,1,8,1477
603,1863,2023-05-26,22:33:00,4,Female,30,Electronics,2.0,25.0,10.0,50.0,2023,5,26,1863
604,6,2023-11-15,22:16:00,2,Female,45,Beauty,1.0,30.0,15.0,30.0,2023,11,15,6
605,483,2023-02-06,17:25:00,2,Male,55,Clothing,1.0,30.0,8.4,30.0,2023,2,6,483
606,738,2023-02-05,18:24:00,5,Male,41,Clothing,2.0,50.0,26.0,100.0,2023,2,5,738
607,1006,2023-10-29,19:23:00,2,Female,45,Beauty,1.0,30.0,14.1,30.0,2023,10,29,1006
608,1483,2023-03-05,19:53:00,1,Male,55,Clothing,1.0,30.0,8.7,30.0,2023,3,5,1483
609,1738,2023-11-12,21:33:00,1,Male,41,Clothing,2.0,50.0,16.0,100.0,2023,11,12,1738
610,222,2023-01-07,18:56:00,4,Male,51,Clothing,4.0,30.0,10.5,120.0,2023,1,7,222
611,588,2023-10-18,17:54:00,5,Male,38,Electronics,2.0,30.0,13.8,60.0,2023,10,18,588
612,953,2023-07-02,17:58:00,1,Male,45,Beauty,3.0,30.0,12.6,90.0,2023,7,2,953
613,1222,2023-09-17,18:15:00,3,Male,51,Clothing,4.0,30.0,11.1,120.0,2023,9,17,1222
614,1588,2023-06-25,21:29:00,4,Male,38,Electronics,2.0,30.0,13.2,60.0,2023,6,25,1588
615,1953,2023-05-15,17:34:00,3,Male,45,Beauty,3.0,30.0,10.2,90.0,2023,5,15,1953
616,66,2023-06-18,22:49:00,3,Female,45,Electronics,1.0,30.0,9.0,30.0,2023,6,18,66
617,482,2023-08-12,18:57:00,3,Female,28,Clothing,4.0,300.0,141.0,1200.0,2023,8,12,482
618,903,2023-07-27,22:14:00,3,Female,51,Beauty,4.0,50.0,14.0,200.0,2023,7,27,903
619,1066,2023-10-06,18:11:00,4,Female,45,Electronics,1.0,30.0,8.4,30.0,2023,10,6,1066
620,1482,2023-02-10,22:22:00,1,Female,28,Clothing,4.0,300.0,114.0,1200.0,2023,2,10,1482
621,1903,2023-07-27,21:44:00,5,Female,51,Beauty,4.0,50.0,19.0,200.0,2023,7,27,1903
622,102,2023-04-17,21:34:00,5,Female,47,Beauty,2.0,25.0,7.25,50.0,2023,4,17,102
623,228,2023-04-03,20:26:00,4,Female,59,Electronics,2.0,30.0,10.8,60.0,2023,4,3,228
624,236,2023-04-01,22:18:00,5,Female,54,Clothing,1.0,25.0,6.5,25.0,2023,4,1,236
625,1102,2023-08-21,18:04:00,5,Female,47,Beauty,2.0,25.0,6.5,50.0,2023,8,21,1102
626,1228,2023-06-24,21:37:00,5,Female,59,Electronics,2.0,30.0,11.4,60.0,2023,6,24,1228
627,1236,2023-08-09,18:19:00,4,Female,54,Clothing,1.0,25.0,8.75,25.0,2023,8,9,1236
628,660,2023-07-29,18:46:00,2,Female,38,Beauty,2.0,500.0,270.0,1000.0,2023,7,29,660
629,884,2023-02-18,20:31:00,1,Female,26,Clothing,2.0,30.0,7.5,60.0,2023,2,18,884
630,987,2023-11-08,18:45:00,1,Female,30,Clothing,3.0,300.0,165.0,900.0,2023,11,8,987
631,1660,2023-09-23,20:27:00,2,Female,38,Beauty,2.0,500.0,160.0,1000.0,2023,9,23,1660
632,1884,2023-07-09,21:45:00,2,Female,26,Clothing,2.0,30.0,11.4,60.0,2023,7,9,1884
633,1987,2023-05-26,18:18:00,2,Female,30,Clothing,3.0,300.0,129.0,900.0,2023,5,26,1987
634,18,2023-09-06,19:13:00,5,Female,47,Electronics,2.0,25.0,12.5,50.0,2023,9,6,18
635,69,2023-11-14,22:44:00,1,Female,56,Beauty,3.0,25.0,8.5,75.0,2023,11,14,69
636,995,2023-03-04,22:38:00,4,Female,41,Clothing,1.0,30.0,9.9,30.0,2023,3,4,995
637,1018,2023-07-06,19:13:00,4,Female,47,Electronics,2.0,25.0,13.0,50.0,2023,7,6,1018
638,1069,2023-10-13,19:05:00,2,Female,56,Beauty,3.0,25.0,6.75,75.0,2023,10,13,1069
639,1995,2023-12-10,22:18:00,5,Female,41,Clothing,1.0,30.0,14.7,30.0,2023,12,10,1995
640,337,2023-08-22,17:56:00,1,Male,38,Clothing,1.0,500.0,275.0,500.0,2023,8,22,337
641,585,2023-06-06,21:49:00,3,Female,24,Clothing,1.0,25.0,13.75,25.0,2023,6,6,585
642,652,2023-10-31,17:05:00,4,Female,34,Beauty,2.0,50.0,20.5,100.0,2023,10,31,652
643,1337,2023-07-21,19:56:00,2,Male,38,Clothing,1.0,500.0,225.0,500.0,2023,7,21,1337
644,1585,2023-10-05,20:00:00,2,Female,24,Clothing,1.0,25.0,7.25,25.0,2023,10,5,1585
645,1652,2023-11-16,20:00:00,2,Female,34,Beauty,2.0,50.0,20.5,100.0,2023,11,16,1652
646,242,2023-10-01,18:28:00,1,Male,21,Clothing,1.0,25.0,8.0,25.0,2023,10,1,242
647,293,2023-05-27,19:04:00,4,Male,50,Electronics,3.0,30.0,9.6,90.0,2023,5,27,293
648,460,2023-05-01,23:00:00,2,Male,40,Beauty,1.0,50.0,19.0,50.0,2023,5,1,460
649,1242,2023-11-27,18:32:00,5,Male,21,Clothing,1.0,25.0,11.25,25.0,2023,11,27,1242
650,1293,2023-07-01,18:52:00,3,Male,50,Electronics,3.0,30.0,14.1,90.0,2023,7,1,1293
651,1460,2023-01-25,19:42:00,4,Male,40,Beauty,1.0,50.0,22.0,50.0,2023,1,25,1460
652,188,2023-08-31,18:50:00,3,Male,40,Clothing,3.0,25.0,8.5,75.0,2023,8,31,188
653,357,2023-05-18,18:57:00,4,Female,40,Electronics,3.0,25.0,7.5,75.0,2023,5,18,357
654,646,2023-05-26,21:02:00,3,Male,38,Clothing,3.0,30.0,13.5,90.0,2023,5,26,646
655,749,2023-07-26,20:33:00,2,Male,42,Beauty,1.0,30.0,8.4,30.0,2023,7,26,749
656,974,2023-12-28,18:39:00,3,Male,47,Beauty,1.0,30.0,11.7,30.0,2023,12,28,974
657,1188,2023-06-04,22:43:00,2,Male,40,Clothing,3.0,25.0,10.75,75.0,2023,6,4,1188
658,1357,2023-03-20,19:14:00,3,Female,40,Electronics,3.0,25.0,11.5,75.0,2023,3,20,1357
659,1646,2023-01-18,19:43:00,1,Male,38,Clothing,3.0,30.0,15.6,90.0,2023,1,18,1646
660,1749,2023-05-07,19:55:00,2,Male,42,Beauty,1.0,30.0,9.0,30.0,2023,5,7,1749
661,1974,2023-02-19,20:20:00,3,Male,47,Beauty,1.0,30.0,12.9,30.0,2023,2,19,1974
662,190,2023-01-25,17:56:00,2,Female,60,Beauty,3.0,30.0,10.5,90.0,2023,1,25,190
663,849,2023-06-25,19:33:00,5,Male,32,Clothing,2.0,25.0,12.5,50.0,2023,6,25,849
664,853,2023-05-14,22:29:00,3,Male,21,Beauty,2.0,500.0,155.0,1000.0,2023,5,14,853
665,1190,2023-09-29,21:00:00,4,Female,60,Beauty,3.0,30.0,10.8,90.0,2023,9,29,1190
666,1849,2023-07-21,22:42:00,1,Male,32,Clothing,2.0,25.0,12.0,50.0,2023,7,21,1849
667,1853,2023-05-29,18:39:00,2,Male,21,Beauty,2.0,500.0,190.0,1000.0,2023,5,29,1853
668,252,2023-05-05,17:37:00,1,Male,54,Electronics,1.0,300.0,84.0,300.0,2023,5,5,252
669,606,2023-06-13,20:19:00,2,Male,22,Electronics,1.0,50.0,19.5,50.0,2023,6,13,606
670,779,2023-05-15,19:19:00,3,Female,56,Electronics,2.0,500.0,155.0,1000.0,2023,5,15,779
671,824,2023-02-25,19:10:00,3,Male,63,Clothing,4.0,30.0,9.3,120.0,2023,2,25,824
672,866,2023-07-06,18:16:00,4,Male,24,Electronics,1.0,50.0,22.5,50.0,2023,7,6,866
673,1252,2023-12-30,20:18:00,5,Male,54,Electronics,1.0,300.0,117.0,300.0,2023,12,30,1252
674,1606,2023-10-19,19:52:00,2,Male,22,Electronics,1.0,50.0,26.5,50.0,2023,10,19,1606
675,1779,2023-01-02,19:45:00,3,Female,56,Electronics,2.0,500.0,190.0,1000.0,2023,1,2,1779
676,1824,2023-01-24,20:19:00,4,Male,63,Clothing,4.0,30.0,12.6,120.0,2023,1,24,1824
677,1866,2023-08-17,22:38:00,5,Male,24,Electronics,1.0,50.0,20.0,50.0,2023,8,17,1866
678,5,2023-09-05,22:10:00,3,Male,30,Beauty,2.0,50.0,24.0,100.0,2023,9,5,5
679,90,2023-09-10,17:53:00,3,Female,51,Electronics,1.0,30.0,13.5,30.0,2023,9,10,90
680,380,2023-08-30,22:26:00,2,Male,56,Electronics,2.0,300.0,102.0,600.0,2023,8,30,380
681,593,2023-01-18,22:05:00,2,Male,35,Electronics,2.0,30.0,13.2,60.0,2023,1,18,593
682,820,2023-02-17,22:49:00,1,Male,49,Electronics,4.0,50.0,24.0,200.0,2023,2,17,820
683,1005,2023-08-12,20:38:00,2,Male,30,Beauty,2.0,50.0,17.5,100.0,2023,8,12,1005
684,1090,2023-02-18,19:54:00,4,Female,51,Electronics,1.0,30.0,7.5,30.0,2023,2,18,1090
685,1380,2023-02-09,19:45:00,3,Male,56,Electronics,2.0,300.0,159.0,600.0,2023,2,9,1380
686,1593,2023-02-24,22:39:00,5,Male,35,Electronics,2.0,30.0,14.4,60.0,2023,2,24,1593
687,1820,2023-05-13,21:31:00,1,Male,49,Electronics,4.0,50.0,22.0,200.0,2023,5,13,1820
688,120,2023-03-31,19:35:00,4,Male,60,Beauty,1.0,50.0,12.5,50.0,2023,3,31,120
689,221,2023-11-27,21:01:00,3,Male,39,Beauty,2.0,300.0,111.0,600.0,2023,11,27,221
690,341,2023-01-20,17:06:00,5,Male,31,Clothing,4.0,50.0,18.5,200.0,2023,1,20,341
691,640,2023-12-25,20:05:00,3,Female,51,Electronics,4.0,30.0,12.6,120.0,2023,12,25,640
692,744,2023-05-23,18:02:00,1,Male,40,Electronics,1.0,25.0,6.5,25.0,2023,5,23,744
693,1120,2023-03-02,19:32:00,4,Male,60,Beauty,1.0,50.0,26.5,50.0,2023,3,2,1120
694,1221,2023-09-14,22:57:00,5,Male,39,Beauty,2.0,300.0,114.0,600.0,2023,9,14,1221
695,1341,2023-01-30,22:10:00,1,Male,31,Clothing,4.0,50.0,21.0,200.0,2023,1,30,1341
696,1640,2023-06-10,19:44:00,5,Female,51,Electronics,4.0,30.0,14.1,120.0,2023,6,10,1640
697,1744,2023-07-07,21:49:00,4,Male,40,Electronics,1.0,25.0,8.75,25.0,2023,7,7,1744
698,273,2023-09-26,20:24:00,1,Female,22,Beauty,1.0,50.0,14.5,50.0,2023,9,26,273
699,283,2023-06-01,20:08:00,3,Female,18,Electronics,1.0,500.0,165.0,500.0,2023,6,1,283
700,452,2023-01-30,22:41:00,4,Female,48,Clothing,3.0,500.0,240.0,1500.0,2023,1,30,452
701,469,2023-03-21,19:24:00,4,Male,18,Beauty,3.0,25.0,8.75,75.0,2023,3,21,469
702,620,2023-11-06,20:59:00,4,Male,63,Electronics,3.0,25.0,7.0,75.0,2023,11,6,620
703,946,2023-08-08,20:15:00,2,Male,62,Electronics,4.0,500.0,235.0,2000.0,2023,8,8,946
704,1273,2023-06-20,20:39:00,1,Female,22,Beauty,1.0,50.0,25.5,50.0,2023,6,20,1273
705,1283,2023-10-14,20:15:00,1,Female,18,Electronics,1.0,500.0,130.0,500.0,2023,10,14,1283
706,1452,2023-08-06,17:41:00,3,Female,48,Clothing,3.0,500.0,185.0,1500.0,2023,8,6,1452
707,1469,2023-12-08,17:22:00,3,Male,18,Beauty,3.0,25.0,12.5,75.0,2023,12,8,1469
708,1620,2023-02-03,22:48:00,5,Male,63,Electronics,3.0,25.0,7.75,75.0,2023,2,3,1620
709,1946,2023-07-27,20:48:00,5,Male,62,Electronics,4.0,500.0,165.0,2000.0,2023,7,27,1946
710,148,2023-07-03,20:39:00,5,Male,18,Clothing,2.0,30.0,9.9,60.0,2023,7,3,148
711,414,2023-05-10,19:40:00,1,Male,48,Beauty,4.0,25.0,9.75,100.0,2023,5,10,414
712,883,2023-08-20,20:43:00,5,Male,40,Electronics,1.0,500.0,245.0,500.0,2023,8,20,883
713,1148,2023-08-11,22:04:00,2,Male,18,Clothing,2.0,30.0,10.8,60.0,2023,8,11,1148
714,1414,2023-11-22,21:28:00,4,Male,48,Beauty,4.0,25.0,11.25,100.0,2023,11,22,1414
715,1883,2023-09-20,17:54:00,3,Male,40,Electronics,1.0,500.0,200.0,500.0,2023,9,20,1883
716,731,2023-09-30,18:49:00,1,Male,54,Clothing,4.0,500.0,165.0,2000.0,2023,9,30,731
717,930,2023-01-12,17:54:00,1,Male,54,Clothing,4.0,50.0,26.0,200.0,2023,1,12,930
718,1731,2023-12-19,17:41:00,3,Male,54,Clothing,4.0,500.0,195.0,2000.0,2023,12,19,1731
719,1930,2023-12-21,19:58:00,5,Male,54,Clothing,4.0,50.0,13.0,200.0,2023,12,21,1930
720,518,2023-07-31,17:01:00,2,Female,40,Clothing,1.0,30.0,16.2,30.0,2023,7,31,518
721,1518,2023-05-18,20:03:00,3,Female,40,Clothing,1.0,30.0,12.6,30.0,2023,5,18,1518
722,758,2023-04-23,18:30:00,1,Male,64,Clothing,4.0,25.0,6.75,100.0,2023,4,23,758
723,1758,2023-07-22,18:19:00,3,Male,64,Clothing,4.0,25.0,7.5,100.0,2023,7,22,1758
724,639,2023-08-01,19:47:00,4,Female,62,Beauty,4.0,50.0,26.5,200.0,2023,8,1,639
725,838,2023-09-30,21:20:00,1,Male,47,Electronics,2.0,300.0,153.0,600.0,2023,9,30,838
726,1639,2023-12-20,18:13:00,5,Female,62,Beauty,4.0,50.0,24.0,200.0,2023,12,20,1639
727,1838,2023-06-28,17:06:00,4,Male,47,Electronics,2.0,300.0,102.0,600.0,2023,6,28,1838
728,353,2023-03-18,21:35:00,5,Male,31,Electronics,1.0,500.0,270.0,500.0,2023,3,18,353
729,501,2023-06-28,20:21:00,2,Male,39,Electronics,2.0,30.0,9.0,60.0,2023,6,28,501
730,721,2023-06-23,17:10:00,5,Female,52,Clothing,1.0,500.0,145.0,500.0,2023,6,23,721
731,1353,2023-09-04,21:59:00,3,Male,31,Electronics,1.0,500.0,235.0,500.0,2023,9,4,1353
732,1501,2023-01-31,18:00:00,1,Male,39,Electronics,2.0,30.0,13.5,60.0,2023,1,31,1501
733,1721,2023-01-21,22:42:00,3,Female,52,Clothing,1.0,500.0,215.0,500.0,2023,1,21,1721
734,123,2023-08-11,19:00:00,3,Female,40,Electronics,2.0,30.0,11.7,60.0,2023,8,11,123
735,164,2023-02-28,18:26:00,3,Female,47,Beauty,3.0,500.0,185.0,1500.0,2023,2,28,164
736,425,2023-06-11,18:28:00,2,Female,55,Electronics,4.0,30.0,15.6,120.0,2023,6,11,425
737,1123,2023-12-11,21:04:00,1,Female,40,Electronics,2.0,30.0,10.8,60.0,2023,12,11,1123
738,1164,2023-04-07,20:53:00,1,Female,47,Beauty,3.0,500.0,245.0,1500.0,2023,4,7,1164
739,1425,2023-12-02,22:15:00,1,Female,55,Electronics,4.0,30.0,10.2,120.0,2023,12,2,1425
740,48,2023-10-06,17:34:00,2,Male,54,Electronics,3.0,300.0,123.0,900.0,2023,10,6,48
741,118,2023-03-13,20:07:00,3,Female,30,Electronics,4.0,500.0,270.0,2000.0,2023,3,13,118
742,203,2023-03-12,21:33:00,4,Male,56,Clothing,2.0,500.0,175.0,1000.0,2023,3,12,203
743,305,2023-03-22,22:09:00,4,Female,18,Beauty,1.0,30.0,14.4,30.0,2023,3,22,305
744,358,2023-10-12,18:32:00,4,Female,32,Beauty,1.0,300.0,132.0,300.0,2023,10,12,358
745,376,2023-01-29,18:21:00,4,Female,64,Beauty,1.0,30.0,12.0,30.0,2023,1,29,376
746,398,2023-02-23,21:17:00,5,Female,48,Clothing,2.0,300.0,114.0,600.0,2023,2,23,398
747,411,2023-07-25,20:04:00,3,Male,62,Electronics,4.0,50.0,24.5,200.0,2023,7,25,411
748,504,2023-03-31,18:07:00,4,Female,38,Beauty,3.0,50.0,22.0,150.0,2023,3,31,504
749,970,2023-05-25,18:13:00,2,Male,59,Electronics,4.0,500.0,220.0,2000.0,2023,5,25,970
750,996,2023-07-03,17:38:00,2,Male,62,Clothing,1.0,50.0,13.5,50.0,2023,7,3,996
751,1048,2023-07-12,19:14:00,3,Male,54,Electronics,3.0,300.0,93.0,900.0,2023,7,12,1048
752,1118,2023-10-13,17:24:00,1,Female,30,Electronics,4.0,500.0,170.0,2000.0,2023,10,13,1118
753,1203,2023-11-26,18:36:00,2,Male,56,Clothing,2.0,500.0,145.0,1000.0,2023,11,26,1203
754,1305,2023-04-05,18:24:00,5,Female,18,Beauty,1.0,30.0,7.8,30.0,2023,4,5,1305
755,1358,2023-05-04,21:40:00,5,Female,32,Beauty,1.0,300.0,156.0,300.0,2023,5,4,1358
756,1376,2023-07-15,19:49:00,3,Female,64,Beauty,1.0,30.0,9.9,30.0,2023,7,15,1376
757,1398,2023-07-19,17:20:00,1,Female,48,Clothing,2.0,300.0,120.0,600.0,2023,7,19,1398
758,1411,2023-11-24,20:27:00,1,Male,62,Electronics,4.0,50.0,26.0,200.0,2023,11,24,1411
759,1504,2023-01-25,17:01:00,4,Female,38,Beauty,3.0,50.0,25.5,150.0,2023,1,25,1504
760,1970,2023-05-22,17:44:00,5,Male,59,Electronics,4.0,500.0,230.0,2000.0,2023,5,22,1970
761,1996,2023-12-07,18:49:00,2,Male,62,Clothing,1.0,50.0,25.0,50.0,2023,12,7,1996
762,81,2023-06-07,22:48:00,4,Male,40,Electronics,1.0,50.0,14.5,50.0,2023,6,7,81
763,155,2023-07-18,18:05:00,3,Male,31,Electronics,4.0,500.0,150.0,2000.0,2023,7,18,155
764,470,2023-12-26,18:58:00,4,Female,57,Clothing,2.0,500.0,165.0,1000.0,2023,12,26,470
765,1081,2023-06-27,22:23:00,5,Male,40,Electronics,1.0,50.0,17.0,50.0,2023,6,27,1081
766,1155,2023-12-03,18:22:00,3,Male,31,Electronics,4.0,500.0,255.0,2000.0,2023,12,3,1155
767,1470,2023-06-26,19:47:00,1,Female,57,Clothing,2.0,500.0,165.0,1000.0,2023,6,26,1470
